184,-0.789,-8.362,3.639,4.619,-2.823,2.055,7.020,4.300,6.282,-0.082,10.115,4.632,4.469,0.436,1.255,0.257,0.312,-2.045,1.171,2.501,-0.839,0.746,1.132,-1.367,-0.412,-0.087,-0.059,0.256,0.029,0.232,0.555,0.417,0.326,0.263,0.149,0.378,0.911,-0.372,-0.002,0,0
185,-0.347,-5.658,5.538,5.022,-5.110,1.526,8.694,1.412,5.896,2.273,10.382,2.091,2.559,0.345,1.471,-0.094,0.887,-0.671,1.716,2.113,-0.319,0.864,1.051,0.144,-0.549,-0.099,-0.175,0.150,-0.271,0.252,1.052,-0.296,-0.632,0.284,-0.291,-0.370,0.876,-0.027,-0.002,0,0
186,-0.675,-4.854,5.826,7.069,-4.559,6.735,10.919,2.025,9.333,4.527,10.324,6.308,5.417,0.110,1.509,-0.918,1.117,0.878,0.917,0.502,-0.014,0.061,0.186,1.553,0.124,-0.131,-0.199,0.183,-0.400,0.018,1.155,-0.689,-0.754,0.267,-0.605,-0.770,0.026,-0.179,0.015,0,0
187,-0.141,-3.763,2.150,8.602,-1.964,9.420,11.913,4.644,9.338,2.430,9.932,9.016,3.940,-0.204,1.536,-1.336,0.867,1.856,-0.800,-0.752,-0.169,-1.221,-1.448,0.341,-0.527,-0.092,-0.146,0.208,-0.136,-0.190,0.826,-0.492,-0.053,0.325,-0.248,-0.395,-0.747,-0.221,0.043,0,0
188,-0.341,-1.765,0.743,8.416,-0.005,2.695,7.919,2.616,4.867,0.770,9.687,8.932,4.399,-0.283,2.137,-1.121,0.411,2.468,-1.016,0.163,0.423,-1.236,-1.466,-1.336,-1.321,-0.018,-0.028,0.042,0.110,-0.234,0.447,0.353,0.766,0.459,0.535,0.254,-1.014,-0.104,0.053,0,0
189,-1.533,0.478,1.398,8.686,1.893,-0.455,6.432,0.271,2.027,-3.091,10.241,2.484,0.434,-0.188,2.198,-0.673,0.288,2.662,0.221,2.019,1.086,0.270,-0.096,-2.148,-0.930,0.062,0.092,-0.292,0.125,-0.196,0.043,0.958,0.706,0.291,0.774,0.497,-0.452,0.299,0.041,0,0
190,-1.392,3.712,0.598,9.084,5.853,6.593,14.474,6.329,6.808,-0.041,10.079,2.893,0.566,-0.036,1.387,-0.701,0.235,2.712,2.171,2.948,1.652,1.990,0.779,-2.273,-0.195,0.059,0.130,-0.612,0.074,-0.121,-0.542,0.498,-0.337,-0.299,0.236,0.023,0.174,0.415,0.029,0,0
191,-0.556,4.491,-1.144,9.707,8.416,8.574,18.730,8.219,9.720,2.355,10.045,1.297,1.204,0.134,0.452,-0.923,-0.026,1.949,2.396,1.387,0.672,1.038,-0.083,-1.452,0.404,0.074,0.151,-0.582,0.042,-0.109,-1.033,-0.479,-1.299,-0.576,-0.290,-0.395,0.723,0.252,0.010,0,0
192,-1.009,3.164,-1.494,9.081,10.292,9.036,16.509,6.904,10.969,1.940,10.078,-1.840,3.040,0.208,-0.050,-0.624,-0.037,0.115,0.388,-1.207,-0.862,-0.438,-1.358,-0.815,0.087,0.121,0.152,-0.329,0.049,-0.112,-1.207,-1.209,-1.426,-0.447,-0.188,0.001,1.114,0.085,-0.007,0,0
193,-1.054,3.013,-2.173,8.556,9.416,10.303,12.351,3.344,5.134,-4.499,10.614,-2.410,1.216,0.443,0.005,-0.500,-0.121,-1.206,-1.282,-2.400,-0.537,0.035,-1.004,0.737,0.187,0.078,0.052,-0.175,0.095,-0.043,-0.830,-1.076,-0.666,0.062,0.524,0.700,0.898,0.042,-0.012,0,0
194,-0.105,4.200,-2.006,9.473,5.927,7.667,11.630,4.456,6.910,-3.404,10.399,0.672,0.993,0.572,-0.035,-0.670,-0.278,-1.746,-2.034,-2.288,0.023,1.552,1.244,2.201,0.338,0.023,-0.144,-0.146,0.106,0.036,-0.061,-0.129,0.306,0.440,0.658,0.885,0.306,0.008,0.014,0,0
195,1.208,3.999,-3.389,8.908,4.570,2.846,9.167,6.757,11.924,0.008,10.276,3.726,3.162,0.212,-0.430,-0.423,-0.122,-1.271,-1.772,-1.404,0.542,2.664,2.114,1.532,0.489,0.065,-0.380,-0.214,0.074,0.221,0.564,0.839,0.706,0.515,-0.157,0.288,-0.281,-0.198,0.051,0,0
196,0.721,2.496,-4.238,7.517,3.983,2.595,6.659,5.310,15.332,5.910,10.361,6.098,3.758,-0.397,-0.565,-0.132,0.142,-0.156,-0.014,-0.175,0.800,1.537,1.508,0.317,-0.025,0.196,-0.434,-0.221,-0.038,0.313,0.700,1.076,0.395,0.490,-1.141,-0.511,-0.426,-0.198,0.057,0,0
197,-0.408,1.717,-3.173,8.926,4.032,3.979,7.817,5.627,14.241,1.417,10.958,2.540,2.279,-0.970,-0.802,-0.400,0.775,0.818,1.902,0.073,1.648,-0.744,0.303,0.276,-0.620,0.245,-0.221,-0.059,-0.171,0.024,0.268,0.443,-0.069,0.158,-1.256,-0.436,0.004,0.141,0.013,0,0
198,-1.283,2.517,-2.772,10.175,5.417,7.032,11.429,9.021,13.436,3.431,11.038,2.847,1.308,-1.009,-0.954,-0.870,0.839,0.711,1.511,-1.053,1.918,-2.452,-0.405,0.697,-0.097,0.216,0.100,0.190,-0.060,-0.539,-0.301,-0.681,-0.173,-0.441,-0.223,-0.011,0.298,0.658,-0.036,0,0
199,-2.643,-0.018,-6.124,11.454,7.942,10.138,7.144,13.144,9.153,2.762,11.161,6.729,1.289,-0.587,-0.532,-0.909,-0.349,-0.367,-0.321,-1.312,0.774,-1.623,0.889,1.361,1.231,0.119,0.386,0.544,0.338,-0.940,-0.473,-1.293,0.292,-1.058,0.909,0.189,-0.022,0.759,-0.060,0,0
200,-3.205,-1.407,-7.114,10.449,5.582,7.069,1.730,11.142,5.617,3.213,11.340,7.490,3.766,-0.088,0.248,-0.176,-1.990,-1.066,-2.307,-0.350,-0.967,0.862,1.160,1.263,2.338,0.078,0.455,0.683,0.567,-0.694,-0.046,-0.735,0.954,-0.988,1.055,-0.194,-0.373,0.210,-0.060,0,0
201,-2.383,1.017,-5.547,7.042,2.117,2.357,6.106,8.439,10.037,5.972,11.401,7.022,7.206,0.500,1.316,0.942,-2.509,-0.659,-2.652,1.181,-2.199,2.144,0.466,-0.118,1.956,0.012,0.286,0.164,0.496,0.123,0.394,0.293,0.859,-0.531,-0.001,-0.857,-0.579,-0.626,-0.019,0,0
202,-1.855,3.241,-3.941,2.433,2.998,-0.614,10.201,6.540,17.303,7.623,11.311,9.014,10.040,0.721,1.538,1.039,-1.552,0.627,-0.999,2.472,-1.535,0.939,-1.163,-0.428,0.591,-0.030,-0.187,-0.628,0.090,0.952,0.390,0.973,0.011,-0.178,-0.901,-0.835,-0.487,-1.287,0.063,0,0
203,-0.819,4.237,-3.002,2.916,5.939,0.722,8.813,4.452,14.032,2.887,11.236,5.375,7.934,0.437,-0.358,0.964,0.049,0.756,0.489,1.571,-1.596,-1.667,-2.233,-0.689,-1.027,0.076,-0.855,-1.022,-0.371,1.104,0.028,0.871,-0.808,0.042,-0.638,-0.030,-0.037,-1.163,0.181,0,0
204,-0.385,4.674,-3.193,4.754,6.805,2.894,12.737,5.461,8.316,-1.061,11.275,6.171,6.359,-0.992,-2.055,0.261,1.491,0.177,0.986,-0.491,-2.159,-1.738,-1.663,-0.886,-2.607,0.360,-1.414,-0.739,-0.396,0.682,-0.323,0.249,-1.205,0.254,0.256,0.838,0.307,-0.561,0.253,0,0
205,-0.933,-1.490,-1.103,6.125,3.992,3.050,12.695,0.996,6.197,-0.850,11.797,4.998,3.912,-2.918,-1.998,-0.523,1.489,-0.296,0.713,-1.379,-1.677,0.293,0.566,-0.075,-2.260,0.720,-1.624,0.036,-0.081,0.255,-0.352,-0.295,-0.707,1.089,0.753,0.907,0.490,0.118,0.215,0,0
206,-6.756,-4.170,-3.587,8.283,4.857,3.151,5.804,-2.526,12.530,1.176,12.831,4.773,-0.985,-4.670,-1.339,-0.200,1.140,-0.461,0.136,-2.077,-0.225,1.239,1.625,0.797,-1.599,0.916,-1.010,0.458,0.509,0.024,-0.474,-0.691,-0.153,1.496,0.091,0.090,0.111,0.512,0.072,0,0
207,-12.224,-1.331,-5.421,8.597,5.432,4.159,5.382,0.061,13.389,4.597,14.061,5.702,0.308,-5.846,-0.535,0.789,1.497,-0.683,-0.561,-1.172,2.880,0.611,0.656,0.918,-0.938,0.872,0.303,0.451,0.784,-0.093,-0.729,-0.899,-0.378,0.943,-0.713,-0.860,-0.580,0.442,-0.098,0,0
208,-18.089,-2.102,-2.032,9.217,3.781,3.020,6.006,4.802,10.916,4.341,14.721,9.804,0.168,-4.578,-0.496,2.150,1.608,-1.998,-1.833,-1.361,3.044,-1.443,-1.258,-0.829,-0.705,0.645,1.721,0.470,0.353,-0.488,-0.828,-0.803,-1.008,-0.281,-0.984,-0.906,-1.019,0.408,-0.189,0,0
209,-24.495,-5.198,2.064,13.143,1.115,0.311,6.733,11.730,10.057,0.848,15.212,7.072,-1.356,-1.451,-0.166,2.220,0.788,-3.173,-2.795,-3.627,1.402,-1.929,-2.293,-2.161,-0.499,0.368,2.630,0.629,-0.237,-0.948,-0.444,-0.504,-1.478,-1.560,-0.755,-0.061,-0.610,0.631,-0.129,0,0
210,-23.512,-4.715,3.421,14.050,-2.972,-4.093,-1.676,6.861,6.979,-3.241,15.481,-0.055,-3.679,1.737,0.824,0.847,-0.948,-3.356,-2.760,-5.890,-0.890,-2.413,-1.433,-2.759,0.221,0.224,2.506,0.630,-0.884,-1.041,0.388,0.000,-0.927,-1.836,-0.326,0.755,0.313,0.804,0.015,0,0
211,-16.766,-0.853,2.954,10.122,-7.056,-6.261,-8.914,6.040,5.713,-3.077,15.519,-0.175,-0.262,4.148,1.952,0.254,-1.963,-2.226,-2.616,-6.298,-2.952,-2.680,0.439,-1.169,1.756,0.438,1.693,0.112,-1.306,-0.731,1.065,0.458,0.172,-1.695,-0.116,0.793,0.739,0.504,0.133,0,0
212,-13.271,-0.156,1.760,5.987,-8.913,-7.495,-15.618,3.199,1.025,-0.860,15.688,-0.370,0.725,5.154,1.593,-1.285,-2.221,-0.532,-1.922,-4.659,-3.957,-2.696,1.150,0.238,2.187,0.684,0.817,-0.530,-1.381,-0.457,1.346,0.847,0.990,-1.081,0.093,0.285,0.567,-0.219,0.133,0,0
213,-8.878,2.281,4.164,7.359,-7.043,-11.069,-17.787,-1.197,-0.368,1.853,17.298,1.385,5.222,5.307,0.012,-3.242,-2.229,0.742,-0.925,-3.385,-5.537,-2.369,0.380,0.034,1.036,0.804,0.006,-0.852,-1.253,-0.544,1.259,1.205,1.143,0.051,0.056,-0.197,-0.027,-1.067,-0.008,0,0
214,-1.685,1.683,-3.608,4.325,-5.640,-11.300,-20.537,-9.304,-3.458,0.042,18.011,0.357,4.517,5.241,-0.856,-4.312,-3.101,1.889,0.628,-2.398,-4.999,-2.106,0.022,-0.526,-0.513,0.706,-0.641,-0.540,-0.333,-0.623,0.981,1.219,0.940,1.264,-0.017,-0.112,-0.369,-1.085,-0.132,0,0
215,3.978,-1.714,-10.572,-0.192,-4.981,-8.983,-23.378,-15.396,-3.889,-1.630,18.380,-0.367,3.025,4.135,-1.084,-4.498,-4.245,2.861,2.133,-1.712,-2.173,-2.696,0.016,-0.923,-2.230,0.386,-1.009,0.025,0.806,-0.490,0.527,0.789,0.996,2.058,-0.149,0.159,-0.341,-0.352,-0.183,0,0
216,6.504,-2.438,-12.430,-5.742,-0.500,-5.395,-24.815,-14.699,-7.743,0.992,18.680,-2.122,-0.739,2.537,-0.557,-2.320,-4.329,3.315,2.644,-0.797,0.681,-2.619,0.772,-1.128,-1.604,0.231,-1.078,0.210,1.443,-0.004,-0.436,-0.037,1.242,1.653,-0.131,0.019,-0.199,0.651,-0.160,5.83059,0
217,7.700,-1.079,-13.913,-8.834,4.691,-3.355,-24.208,-9.363,-11.703,1.459,18.895,-1.993,-3.301,1.613,-0.011,-0.207,-4.065,2.664,2.014,0.794,1.910,-2.859,0.802,-1.370,-0.179,0.126,-0.821,0.179,1.520,0.565,-1.391,-0.634,1.469,0.511,0.140,-0.286,-0.165,1.385,-0.101,5.79986,0
218,9.136,-1.423,-13.536,-12.996,6.099,-0.896,-24.108,-8.914,-12.645,2.356,18.910,-4.471,-0.342,1.110,-0.344,0.758,-3.213,-0.192,0.506,2.559,1.225,-2.678,-0.277,-1.299,1.717,0.034,-0.526,0.139,0.977,1.012,-1.693,-0.727,1.332,-0.248,0.428,-0.542,-0.192,1.290,-0.068,5.78257,0
219,10.728,-2.274,-11.055,-16.888,5.040,-1.165,-19.759,-8.737,-15.735,1.697,18.892,-6.040,1.931,0.745,-0.294,1.563,-1.976,-2.342,0.031,3.956,0.112,-1.964,-0.889,-1.662,3.035,-0.020,-0.413,0.177,0.268,1.225,-1.161,-0.410,0.416,-0.392,0.840,-0.416,-0.280,0.659,-0.039,5.78022,0
220,10.538,-3.563,-10.068,-17.781,-1.634,-3.961,-14.245,-8.889,-19.120,-0.512,18.853,-6.592,5.229,0.340,0.281,1.680,-0.315,-2.645,-0.001,4.281,0.342,-0.927,-1.095,-1.942,3.240,-0.034,-0.319,0.228,-0.184,1.086,0.020,-0.019,-0.751,-0.178,1.058,-0.004,-0.248,-0.390,-0.015,5.78168,0
221,10.726,-1.478,-7.835,-16.324,-3.152,-1.666,-9.360,-8.817,-18.286,-1.551,18.822,-9.243,9.090,-0.066,0.564,0.672,0.613,-1.916,0.219,2.013,0.390,0.465,-0.871,-2.450,2.357,-0.037,-0.225,-0.061,-0.405,0.753,0.705,-0.093,-1.461,-0.166,0.824,0.322,0.194,-1.276,-0.001,5.77637,0
222,10.835,-0.415,-6.749,-14.852,-3.031,-0.651,-7.901,-7.163,-16.004,-1.495,18.773,-12.580,12.281,-0.080,0.367,0.285,0.920,-0.307,0.316,-0.226,0.194,1.398,-0.306,-2.145,0.108,-0.034,-0.114,-0.407,-0.302,0.417,0.707,-0.325,-1.325,-0.508,0.208,0.438,0.663,-1.623,0.007,5.76961,0
223,10.250,-1.029,-9.354,-15.285,-3.840,-1.727,-12.867,-7.651,-14.966,-2.165,18.748,-15.295,10.188,-0.169,-0.640,0.234,1.169,0.014,-0.594,-1.094,-0.645,0.994,0.326,-0.589,-1.778,-0.023,0.008,-0.410,0.020,0.338,0.500,-0.464,-0.400,-0.535,-0.322,0.392,0.938,-1.242,0.011,5.76168,0
224,10.377,-1.951,-7.882,-13.698,-2.827,-2.350,-13.619,-8.502,-13.789,-1.735,18.723,-14.292,5.221,-0.177,-1.150,0.388,1.493,-0.073,-1.218,-0.791,-1.679,-0.154,0.495,0.441,-2.807,-0.007,0.015,-0.165,0.042,0.175,0.161,-0.443,0.030,-0.279,-0.438,0.061,0.668,-0.580,0.014,5.75037,0
225,10.110,-3.912,-6.097,-11.053,-3.184,-3.788,-11.970,-11.373,-14.422,0.197,18.730,-11.333,3.728,0.021,-0.729,0.720,2.017,0.467,-1.335,0.293,-1.349,-0.370,0.689,0.946,-2.394,0.006,0.019,0.230,-0.036,-0.053,0.121,-0.041,-0.178,0.371,-0.109,-0.237,0.140,-0.175,0.013,5.74349,0
226,10.023,-4.724,-6.437,-9.502,-3.723,-5.710,-12.303,-13.699,-17.046,-0.201,18.749,-12.354,1.475,-0.098,-0.415,0.253,1.371,0.270,-1.531,-0.767,-0.849,-0.110,-0.182,0.428,-2.484,0.024,-0.026,0.382,-0.071,-0.352,0.105,0.389,-0.674,1.009,0.157,-0.374,-0.106,0.008,0.010,5.74126,0
227,10.534,-3.286,-6.475,-7.299,-1.059,-6.720,-12.059,-11.795,-15.188,0.511,18.766,-11.534,0.089,-0.111,0.142,0.122,0.967,0.447,-0.645,-1.997,0.795,0.425,-0.520,0.119,-2.815,0.027,-0.115,0.323,0.022,-0.660,-0.085,0.701,-0.898,1.257,-0.066,-0.451,-0.160,0.241,0.006,5.73644,0
228,9.677,-4.338,-6.430,-8.720,-2.541,-8.537,-17.409,-12.535,-13.957,-2.803,18.824,-12.053,-5.381,-0.240,0.324,0.333,0.257,0.460,0.384,-3.016,2.293,0.236,-0.769,0.323,-2.559,0.035,-0.132,0.363,0.246,-0.724,-0.079,0.797,-0.288,1.195,-0.381,-0.427,-0.051,0.868,0.001,5.73328,0
229,9.726,-3.395,-5.492,-6.607,-1.543,-5.602,-19.401,-7.982,-13.840,-1.103,18.828,-10.888,-6.917,-0.483,0.516,0.791,-0.728,-0.053,1.215,-3.073,3.366,-0.874,-1.274,0.200,-1.152,0.031,-0.170,0.300,0.303,-0.859,-0.124,0.459,0.392,0.449,-0.456,-0.515,-0.047,1.329,-0.002,5.72347,0
230,9.224,-3.049,-5.265,-8.564,-1.181,-4.350,-23.713,-4.139,-16.541,-3.237,18.891,-11.065,-7.818,-0.572,1.214,1.146,-1.403,0.127,1.525,-1.670,3.840,-1.364,-1.942,0.132,1.025,0.027,-0.160,0.192,0.193,-0.729,-0.119,0.121,0.975,-0.459,-0.174,-0.354,-0.037,1.217,-0.005,5.72018,0
231,8.346,-1.348,-3.104,-11.015,-2.006,-2.738,-24.272,0.837,-18.266,-5.644,18.885,-11.030,-4.452,-0.797,1.194,1.229,-2.497,-0.007,1.080,-0.708,2.266,-1.054,-2.509,-0.023,2.040,0.022,-0.098,-0.033,-0.034,-0.376,0.007,-0.022,1.046,-1.134,0.165,0.178,-0.075,0.476,-0.005,5.71141,0
232,7.504,0.710,-1.894,-13.533,-1.673,-2.344,-23.325,2.257,-18.563,-10.241,18.930,-11.324,-1.488,-0.884,0.944,1.077,-2.504,-0.158,1.057,0.674,0.550,-0.542,-1.923,0.249,1.928,0.012,-0.031,-0.270,-0.220,0.036,0.037,0.043,0.664,-1.110,0.245,0.853,-0.061,-0.271,-0.005,5.70055,0
233,6.599,0.698,-1.032,-16.608,-1.330,-1.207,-23.136,0.150,-18.099,-10.146,18.919,-10.873,0.120,-0.819,0.488,0.657,-2.058,0.122,1.338,0.987,-0.657,-0.459,-0.392,-0.232,0.776,0.013,0.051,-0.283,-0.279,0.536,0.143,0.128,0.262,-0.349,0.196,1.194,-0.181,-0.590,-0.004,5.69314,0
234,5.677,0.646,-0.919,-18.289,-2.310,0.170,-20.909,-1.044,-19.336,-10.600,18.936,-9.896,-0.464,-0.716,0.219,0.330,-1.445,0.248,1.608,0.802,-0.250,-0.437,1.267,-0.070,0.302,0.005,0.077,-0.282,-0.261,0.644,0.134,-0.058,-0.285,0.307,0.182,0.929,-0.487,-0.531,-0.004,5.68578,0
235,5.164,1.125,-0.305,-18.929,-1.076,2.697,-20.546,-0.797,-20.175,-7.425,18.945,-12.903,-1.085,-0.629,0.143,0.206,-0.347,0.505,1.446,0.539,0.923,-0.126,1.865,-0.767,-0.098,0.006,0.097,-0.285,-0.181,0.500,-0.001,-0.383,-0.436,0.552,0.303,0.203,-0.561,-0.211,-0.007,5.67478,0
236,4.644,1.591,-0.606,-19.600,-0.559,3.745,-20.611,1.479,-19.707,-5.265,18.941,-10.661,0.625,-0.594,-0.295,-0.002,-0.142,0.319,0.712,-0.525,1.295,0.200,1.591,-1.920,-0.288,-0.005,0.126,-0.288,-0.168,0.175,-0.078,-0.594,-0.332,0.251,0.395,-0.566,-0.487,0.009,-0.010,5.6682,0
237,3.973,0.941,-0.160,-17.687,0.322,4.234,-20.590,3.503,-18.545,-3.491,18.949,-14.324,-0.915,-0.396,-0.680,-0.082,-0.209,0.084,-0.130,-0.527,1.328,0.737,0.460,-2.110,0.017,-0.016,0.180,-0.241,-0.227,-0.152,-0.085,-0.565,-0.025,-0.128,0.309,-0.962,0.081,0.258,-0.012,5.65366,0
238,3.301,-0.737,-1.001,-19.622,-1.414,2.959,-23.515,3.281,-19.149,-4.611,18.911,-18.785,-1.988,-0.200,-0.808,-0.366,-0.640,0.070,-0.575,-0.324,0.801,1.109,-0.862,-1.835,0.291,-0.034,0.246,-0.130,-0.246,-0.055,0.102,-0.320,0.489,-0.162,0.174,-0.917,0.776,0.335,-0.011,5.64292,0
239,3.857,-1.112,-0.516,-19.961,-0.230,2.439,-21.732,4.943,-16.771,-5.454,18.882,-19.393,0.304,0.075,-0.804,-0.749,-0.859,0.207,-0.737,0.314,0.532,0.966,-1.719,-0.403,0.902,-0.038,0.221,-0.188,-0.314,0.072,0.209,-0.263,0.624,-0.227,-0.113,-0.759,0.879,-0.004,-0.010,5.63067,0
240,3.702,-1.424,-2.257,-21.662,0.066,1.770,-21.659,4.763,-15.047,-8.595,18.802,-17.302,1.468,0.402,-0.883,-0.898,-0.091,0.767,-0.584,1.497,0.882,0.955,-1.902,1.109,0.942,-0.051,0.203,-0.265,-0.235,0.344,0.414,-0.253,0.794,-0.171,-0.038,-0.500,0.625,-0.289,-0.008,5.61158,0
241,4.149,-2.736,-3.278,-20.964,0.616,1.143,-19.947,5.420,-15.763,-10.095,18.812,-17.083,1.864,0.410,-1.582,-1.385,-0.123,0.779,-1.440,1.681,0.151,0.248,-2.817,0.811,-0.331,-0.059,0.116,-0.195,-0.160,0.564,0.519,-0.159,0.826,-0.174,0.318,-0.225,0.133,-0.434,-0.007,5.59885,0
242,5.164,-4.340,-4.108,-19.575,1.996,0.688,-16.922,7.454,-14.878,-11.802,18.691,-14.396,1.942,0.649,-1.744,-1.224,0.712,1.856,-1.488,2.962,0.137,1.278,-2.814,0.682,-0.538,-0.063,-0.025,0.042,-0.147,0.567,0.408,0.006,0.570,-0.227,0.498,0.095,-0.263,-0.399,-0.001,5.57065,0
243,5.177,-7.563,-6.516,-21.619,2.701,-4.222,-15.693,4.355,-15.614,-17.938,18.644,-16.790,-1.588,0.534,-1.348,-1.384,1.561,2.257,-1.080,3.709,0.036,2.395,-2.389,0.473,-0.528,-0.066,-0.064,0.316,-0.106,0.512,0.288,0.401,0.042,-0.070,0.538,0.666,-0.267,-0.271,0.006,5.54285,0
244,6.433,-7.730,-6.757,-17.775,8.301,-2.988,-8.975,5.977,-8.732,-18.745,18.572,-14.039,0.503,0.213,-0.791,-1.632,1.904,2.070,-0.737,3.334,-0.194,2.374,-1.642,-0.037,-0.953,-0.054,-0.096,0.201,-0.221,0.042,-0.123,0.404,-1.101,-0.128,-0.045,0.845,-0.448,-0.491,0.017,5.51217,0
245,6.184,-7.782,-8.874,-14.057,8.748,-2.418,-5.374,6.338,-6.862,-18.568,18.541,-14.896,-0.055,0.308,-0.476,-1.711,1.839,2.114,0.189,1.704,-0.033,2.389,-0.074,-0.166,-1.481,-0.031,0.023,-0.038,-0.210,-0.290,-0.189,0.149,-1.755,-0.099,-0.378,0.902,-0.365,-0.476,0.026,5.48508,0
246,5.729,-8.184,-11.089,-13.835,9.322,-3.897,-5.411,5.491,-7.384,-19.697,18.473,-15.526,-3.587,0.283,-1.176,-2.164,0.783,1.310,-0.105,-1.538,-0.467,1.058,0.253,-1.238,-2.516,0.004,0.180,-0.180,-0.065,-0.314,-0.112,-0.157,-1.539,-0.108,-0.269,0.787,-0.031,-0.096,0.031,5.44641,0
247,7.071,-9.715,-12.903,-14.393,12.761,-2.823,-8.956,4.432,-4.345,-17.829,18.539,-16.874,-6.948,0.615,-1.345,-2.169,0.673,1.693,-0.651,-2.629,-0.325,1.162,1.173,-0.751,-2.125,0.036,0.199,-0.045,0.221,-0.159,-0.067,-0.377,-0.436,-0.125,-0.125,0.478,0.535,0.430,0.025,5.41927,0
248,7.406,-12.642,-15.564,-13.691,12.845,-3.309,-14.877,4.594,-4.700,-17.849,18.593,-19.241,-8.628,0.961,-1.258,-1.729,0.916,1.722,-1.102,-2.195,-0.589,1.643,1.670,0.100,-1.111,0.066,0.148,0.257,0.579,-0.093,0.032,-0.220,0.804,-0.046,0.074,0.225,0.970,0.830,0.011,5.39822,0
249,8.420,-12.279,-17.481,-10.766,15.451,-5.970,-13.788,5.164,-2.397,-13.629,18.660,-16.792,-8.160,0.966,-0.660,-0.824,0.979,1.575,-1.200,-0.145,-0.597,1.473,1.609,1.841,-0.035,0.063,-0.044,0.319,0.711,-0.461,-0.214,0.032,0.995,-0.033,-0.046,-0.348,0.547,0.826,-0.007,5.37293,0
250,9.862,-13.191,-17.445,-11.070,16.589,-7.835,-13.971,2.179,-0.144,-13.448,18.741,-15.068,-8.537,0.849,-0.234,0.056,0.164,1.531,-0.933,1.240,-0.563,1.273,1.161,2.317,0.588,0.044,-0.222,0.318,0.595,-0.770,-0.400,0.175,0.560,0.129,-0.043,-0.639,-0.176,0.681,-0.025,5.35164,0
251,10.672,-12.741,-16.083,-10.808,18.764,-6.559,-10.137,2.654,0.742,-11.986,18.780,-9.756,-7.170,0.451,-0.264,0.495,-1.254,0.718,-0.578,0.626,-0.505,1.117,-0.312,0.876,1.157,0.009,-0.269,0.303,0.359,-0.745,-0.558,0.092,-0.159,0.237,0.104,-0.415,-0.843,0.417,-0.034,5.33322,0
252,10.523,-13.579,-15.980,-12.849,18.843,-7.678,-10.502,3.035,0.095,-12.863,18.752,-11.173,-6.181,0.107,0.136,0.587,-1.818,0.152,-0.538,0.220,0.012,1.605,-0.565,-0.298,1.701,-0.032,-0.212,0.422,0.250,-0.221,-0.616,0.011,-0.531,0.425,0.148,0.272,-0.730,0.124,-0.033,5.31601,0
253,10.342,-13.406,-15.739,-16.146,17.913,-8.935,-12.391,2.213,3.069,-15.483,18.701,-14.358,-3.555,-0.009,0.669,0.706,-1.756,-0.523,-0.937,-0.431,0.300,1.824,0.396,-1.067,1.493,-0.068,-0.089,0.533,0.306,0.534,-0.562,0.032,-0.428,0.586,0.002,1.057,-0.151,-0.065,-0.021,5.298,0
254,10.561,-12.177,-14.681,-17.492,17.774,-9.338,-11.743,2.460,6.719,-14.524,18.621,-14.258,-1.842,0.019,1.411,1.202,-0.688,-0.928,-0.697,-0.888,1.158,1.661,2.166,-0.361,1.038,-0.085,0.000,0.431,0.389,0.927,-0.633,0.165,-0.415,0.403,-0.184,1.151,0.188,0.061,0.001,5.27423,0
255,10.606,-10.098,-13.203,-17.266,16.682,-10.414,-11.672,4.443,6.552,-9.178,18.507,-13.548,-1.874,0.051,1.765,1.715,0.850,-1.553,-0.340,-0.961,1.854,1.097,3.607,0.152,1.163,-0.070,0.011,0.166,0.435,0.782,-0.778,0.309,-0.311,-0.118,-0.231,0.612,0.201,0.355,0.022,5.24945,0
256,10.484,-8.177,-11.238,-15.731,14.818,-10.423,-15.302,7.710,6.658,-5.187,18.425,-13.381,-1.833,0.077,1.741,2.030,1.514,-2.500,-0.009,-1.593,1.248,1.051,3.582,0.031,2.169,-0.026,-0.036,-0.113,0.486,0.246,-0.957,0.264,0.016,-0.782,-0.441,0.087,0.117,0.350,0.027,5.23033,0
257,10.637,-6.581,-8.883,-12.777,11.626,-10.094,-15.415,8.860,8.585,-2.116,18.451,-14.036,2.257,0.017,1.335,2.465,1.055,-3.628,0.262,-1.632,-0.336,0.973,2.749,-0.255,2.704,0.011,-0.110,-0.272,0.599,-0.184,-0.958,0.225,0.361,-1.171,-0.799,0.030,0.238,-0.235,0.009,5.22197,0
258,10.932,-5.230,-6.691,-12.166,7.802,-9.545,-17.835,6.493,10.955,-0.143,18.520,-13.857,6.939,-0.144,1.060,3.258,0.440,-4.678,0.320,-0.470,-1.657,-0.483,3.028,0.427,2.015,0.008,-0.168,-0.280,0.586,-0.145,-0.690,0.277,0.758,-1.129,-1.180,0.306,0.333,-1.079,-0.022,5.21337,0
259,10.465,-4.897,-3.153,-13.776,2.050,-9.541,-18.569,3.372,9.266,2.044,18.516,-14.585,7.262,-0.387,0.743,4.097,0.469,-5.252,0.620,0.285,-2.546,-2.131,4.035,1.143,0.067,-0.040,-0.122,-0.113,0.278,0.203,-0.152,0.555,0.908,-0.865,-1.081,0.194,0.146,-1.341,-0.051,5.20162,0
